Payment_ID,Claim_ID,Payment_Date,Payment_Amount,Payment_Status,Payment_Mode
PAY00002032,CLM0002823,2025-12-27,1831.05,Completed,Online
PAY00002033,CLM0002824,2023-04-17,10388.95,Completed,Bank Transfer
PAY00002034,CLM0002824,2023-04-17,22197.2,Completed,Bank Transfer
PAY00002035,CLM0002826,2022-06-04,4628.29,Completed,Bank Transfer
PAY00002036,CLM0002826,2022-06-04,26659.46,Completed,Bank Transfer
PAY00002037,CLM0002827,2022-11-09,3753.94,Completed,Bank Transfer
PAY00002038,CLM0002827,2022-11-09,12306.49,Completed,Bank Transfer
PAY00002039,CLM0002830,2024-07-20,27510.64,Completed,Bank Transfer
PAY00002040,CLM0002831,2025-05-17,12423.02,Pending,Online
PAY00002041,CLM0002833,2024-12-24,11965.32,Completed,Bank Transfer
PAY00002042,CLM0002836,2024-12-26,13547.13,Completed,Bank Transfer
PAY00002043,CLM0002837,2022-04-09,2757.14,Completed,Online
PAY00002044,CLM0002837,2022-04-09,2532.23,Completed,Bank Transfer
PAY00002045,CLM0002839,2025-03-16,20934.9,Completed,Bank Transfer
PAY00002046,CLM0002843,2022-12-22,51222.81,Completed,Bank Transfer
PAY00002047,CLM0002843,2022-12-22,15345.37,Completed,Bank Transfer
PAY00002048,CLM0002844,2022-03-11,2473.07,Completed,Cheque
PAY00002049,CLM0002844,2022-03-11,3435.34,Pending,Bank Transfer
PAY00002050,CLM0002849,2024-08-04,1795.18,Completed,Cheque
PAY00002051,CLM0002849,2024-08-04,9629.33,Completed,Bank Transfer
PAY00002052,CLM0002850,2022-08-12,14355.43,Completed,Bank Transfer
PAY00002053,CLM0002850,2022-08-12,3693.62,Completed,Bank Transfer
PAY00002054,CLM0002851,2025-07-11,51688.57,Completed,Cheque
PAY00002055,CLM0002855,2024-10-30,12827.15,Completed,Online
PAY00002056,CLM0002858,2023-07-03,25946.16,Completed,Online
PAY00002057,CLM0002860,2024-09-01,632.99,Completed,Bank Transfer
PAY00002058,CLM0002860,2024-09-01,8249.14,Completed,Bank Transfer
PAY00002059,CLM0002862,2023-12-27,51538.74,Completed,Bank Transfer
PAY00002060,CLM0002864,2025-11-03,19785.94,Completed,Online
PAY00002061,CLM0002864,2025-11-03,8711.33,Completed,Bank Transfer
PAY00002062,CLM0002866,2023-06-21,6322.3,Completed,Online
PAY00002063,CLM0002867,2023-07-18,41267.32,Completed,Bank Transfer
PAY00002064,CLM0002874,2025-04-07,13184.37,Completed,Bank Transfer
PAY00002065,CLM0002874,2025-04-07,17200.11,Completed,Online
PAY00002066,CLM0002878,2024-04-25,20043.39,Completed,Bank Transfer
PAY00002067,CLM0002880,2024-04-15,1109.76,Pending,Bank Transfer
PAY00002068,CLM0002880,2024-04-15,17429.59,Completed,Online
PAY00002069,CLM0002882,2025-04-27,6253.06,Completed,Bank Transfer
PAY00002070,CLM0002883,2023-06-01,16583.29,Completed,Bank Transfer
PAY00002071,CLM0002884,2024-06-06,1181.37,Completed,Online
PAY00002072,CLM0002884,2024-06-06,1411.64,Completed,Bank Transfer
PAY00002073,CLM0002888,2023-09-27,28164.03,Completed,Online
PAY00002074,CLM0002889,2022-04-24,17126.39,Completed,Online
PAY00002075,CLM0002891,2024-11-14,17126.86,Completed,Online
PAY00002076,CLM0002891,2024-11-14,14632.98,Completed,Bank Transfer
PAY00002077,CLM0002892,2025-12-11,61776.86,Completed,Online
PAY00002078,CLM0002894,2025-01-28,10921.55,Pending,Bank Transfer
PAY00002079,CLM0002897,2022-10-10,4589.29,Completed,Bank Transfer
PAY00002080,CLM0002900,2023-12-11,51438.8,Completed,Bank Transfer
PAY00002081,CLM0002902,2024-09-07,8396.64,Completed,Bank Transfer
PAY00002082,CLM0002903,2022-05-13,68039.29,Completed,Cheque
PAY00002083,CLM0002903,2022-05-13,4228.04,Pending,Bank Transfer
PAY00002084,CLM0002905,2023-11-19,19553.64,Completed,Bank Transfer
PAY00002085,CLM0002906,2023-03-09,6327.26,Pending,Bank Transfer
PAY00002086,CLM0002906,2023-03-09,4382.48,Completed,Online
PAY00002087,CLM0002907,2022-01-09,22289.83,Completed,Bank Transfer
PAY00002088,CLM0002911,2023-06-03,80357.49,Completed,Bank Transfer
PAY00002089,CLM0002912,2024-10-22,11086.05,Completed,Bank Transfer
PAY00002090,CLM0002912,2024-10-22,8092.3,Pending,Cheque
PAY00002091,CLM0002913,2024-02-15,1995.24,Completed,Cheque
PAY00002092,CLM0002913,2024-02-15,8213.77,Completed,Bank Transfer
PAY00002093,CLM0002916,2025-09-05,28741.33,Completed,Bank Transfer
PAY00002094,CLM0002918,2024-05-05,13853.85,Completed,Bank Transfer
PAY00002095,CLM0002919,2024-07-03,1456.01,Completed,Bank Transfer
PAY00002096,CLM0002919,2024-07-03,4411.42,Completed,Bank Transfer
PAY00002097,CLM0002921,2023-08-05,33321.52,Completed,Cheque
PAY00002098,CLM0002923,2022-12-27,10845.35,Completed,Online
PAY00002099,CLM0002924,2025-01-26,729.65,Pending,Bank Transfer
PAY00002100,CLM0002924,2025-01-26,11121.18,Completed,Bank Transfer
PAY00002101,CLM0002927,2023-05-18,18852.3,Completed,Bank Transfer
PAY00002102,CLM0002929,2024-04-15,9128.95,Completed,Bank Transfer
PAY00002103,CLM0002930,2022-08-27,18374.81,Completed,Bank Transfer
PAY00002104,CLM0002930,2022-08-27,3185.46,Completed,Bank Transfer
PAY00002105,CLM0002935,2023-12-19,15107.09,Completed,Online
PAY00002106,CLM0002935,2023-12-19,11030.14,Completed,Online
PAY00002107,CLM0002937,2026-05-01,42091.51,Completed,Online
PAY00002108,CLM0002937,2026-05-01,2990.36,Completed,Cheque
PAY00002109,CLM0002939,2025-05-16,42280.69,Completed,Bank Transfer
PAY00002110,CLM0002939,2025-05-16,8622.8,Completed,Bank Transfer
PAY00002111,CLM0002940,2025-04-06,1688.85,Completed,Cheque
PAY00002112,CLM0002941,2025-10-10,43561.67,Completed,Online
PAY00002113,CLM0002942,2022-02-06,2997.27,Completed,Bank Transfer
PAY00002114,CLM0002942,2022-02-06,19601.32,Completed,Bank Transfer
PAY00002115,CLM0002943,2023-10-17,4902.83,Completed,Bank Transfer
PAY00002116,CLM0002943,2023-10-17,9647.22,Pending,Online
PAY00002117,CLM0002944,2022-03-13,2143.12,Completed,Bank Transfer
PAY00002118,CLM0002944,2022-03-13,24555.26,Completed,Bank Transfer
PAY00002119,CLM0002945,2022-03-23,29303.62,Completed,Bank Transfer
PAY00002120,CLM0002946,2025-03-24,29055.01,Completed,Bank Transfer
PAY00002121,CLM0002949,2023-02-28,7994.67,Completed,Online
PAY00002122,CLM0002951,2026-01-15,3380.07,Completed,Bank Transfer
PAY00002123,CLM0002952,2024-12-01,46613.4,Completed,Cheque
PAY00002124,CLM0002953,2025-04-13,28668.6,Completed,Cheque
PAY00002125,CLM0002955,2025-10-07,15641.08,Completed,Bank Transfer
PAY00002126,CLM0002956,2025-05-13,4095.6,Completed,Bank Transfer
PAY00002127,CLM0002957,2025-06-29,20632.51,Completed,Bank Transfer
PAY00002128,CLM0002958,2025-04-04,3171.08,Pending,Bank Transfer
PAY00002129,CLM0002958,2025-04-04,20947.79,Completed,Bank Transfer
PAY00002130,CLM0002959,2023-11-29,22879.73,Pending,Bank Transfer
PAY00002131,CLM0002961,2025-06-04,45511.63,Completed,Online
PAY00002132,CLM0002963,2022-06-24,22308.16,Completed,Online
PAY00002133,CLM0002965,2023-04-21,2064.01,Completed,Bank Transfer
PAY00002134,CLM0002965,2023-04-21,46050.85,Completed,Online
PAY00002135,CLM0002966,2024-04-22,355.63,Completed,Bank Transfer
PAY00002136,CLM0002966,2024-04-22,11748.5,Completed,Online
PAY00002137,CLM0002967,2022-05-13,48694.81,Pending,Bank Transfer
PAY00002138,CLM0002968,2024-05-04,10164.02,Completed,Bank Transfer
PAY00002139,CLM0002970,2023-05-19,44483.21,Completed,Online
PAY00002140,CLM0002971,2023-03-25,13044.73,Pending,Bank Transfer
PAY00002141,CLM0002972,2024-01-18,5999.07,Completed,Cheque
PAY00002142,CLM0002977,2024-07-01,7465.54,Completed,Bank Transfer
PAY00002143,CLM0002977,2024-07-01,16065.02,Pending,Online
PAY00002144,CLM0002978,2022-07-07,6561.74,Completed,Bank Transfer
PAY00002145,CLM0002979,2023-02-11,34111.49,Completed,Cheque
PAY00002146,CLM0002982,2023-10-08,9285.55,Completed,Bank Transfer
PAY00002147,CLM0002985,2022-05-21,9894.69,Completed,Bank Transfer
PAY00002148,CLM0002986,2025-03-07,30381.65,Completed,Bank Transfer
PAY00002149,CLM0002987,2026-01-31,2990.03,Completed,Bank Transfer
PAY00002150,CLM0002987,2026-01-31,28198.04,Completed,Bank Transfer
PAY00002151,CLM0002992,2022-01-09,42155.02,Completed,Online
PAY00002152,CLM0002999,2024-09-24,12925.43,Completed,Online
PAY00002153,CLM0003000,2024-06-04,3978.21,Completed,Bank Transfer
PAY00002154,CLM0003000,2024-06-04,28227.91,Completed,Bank Transfer
PAY00002155,CLM0003001,2024-01-26,15454.5,Completed,Bank Transfer
PAY00002156,CLM0003002,2023-10-27,5933.43,Completed,Bank Transfer
PAY00002157,CLM0003002,2023-10-27,4064.68,Completed,Online
PAY00002158,CLM0003004,2022-12-27,3710.39,Completed,Bank Transfer
PAY00002159,CLM0003008,2023-06-07,113969.78,Completed,Online
PAY00002160,CLM0003009,2024-05-07,9895.74,Completed,Bank Transfer
PAY00002161,CLM0003009,2024-05-07,6646.37,Completed,Bank Transfer
PAY00002162,CLM0003010,2023-11-09,3159.31,Completed,Online
PAY00002163,CLM0003012,2024-10-03,17641.34,Completed,Cheque
PAY00002164,CLM0003012,2024-10-03,79972.96,Completed,Bank Transfer
PAY00002165,CLM0003013,2024-10-21,51446.6,Completed,Bank Transfer
PAY00002166,CLM0003014,2025-01-19,35540.66,Pending,Bank Transfer
PAY00002167,CLM0003014,2025-01-19,33006.54,Completed,Online
PAY00002168,CLM0003016,2025-10-21,8855.38,Completed,Bank Transfer
PAY00002169,CLM0003017,2023-01-17,6251.52,Completed,Bank Transfer
PAY00002170,CLM0003017,2023-01-17,4365.12,Completed,Bank Transfer
PAY00002171,CLM0003018,2025-01-04,10254.38,Completed,Bank Transfer
PAY00002172,CLM0003020,2025-07-06,10636.31,Completed,Online
PAY00002173,CLM0003021,2022-02-14,31729.03,Completed,Bank Transfer
PAY00002174,CLM0003024,2025-04-06,3028.47,Completed,Bank Transfer
PAY00002175,CLM0003024,2025-04-06,24295.01,Completed,Online
PAY00002176,CLM0003028,2025-10-23,23226.87,Completed,Bank Transfer
PAY00002177,CLM0003030,2022-06-11,43623.9,Completed,Online
PAY00002178,CLM0003033,2023-04-12,11663.44,Completed,Online
PAY00002179,CLM0003035,2024-02-02,68829.58,Completed,Bank Transfer
PAY00002180,CLM0003036,2022-03-11,10763.5,Completed,Online
PAY00002181,CLM0003037,2024-08-14,12403.95,Completed,Bank Transfer
PAY00002182,CLM0003037,2024-08-14,308.49,Completed,Online
PAY00002183,CLM0003040,2022-04-06,18242.77,Completed,Bank Transfer
PAY00002184,CLM0003042,2022-05-16,12241.14,Completed,Online
PAY00002185,CLM0003043,2022-06-05,12310.79,Completed,Online
PAY00002186,CLM0003044,2024-07-11,23079.84,Completed,Cheque
PAY00002187,CLM0003045,2023-01-11,1777.62,Completed,Bank Transfer
PAY00002188,CLM0003045,2023-01-11,28297.31,Completed,Online
PAY00002189,CLM0003046,2022-03-21,117720.77,Completed,Bank Transfer
PAY00002190,CLM0003047,2022-10-30,1805.78,Completed,Bank Transfer
PAY00002191,CLM0003050,2023-03-03,39764.66,Completed,Online
PAY00002192,CLM0003051,2024-09-22,5625.3,Completed,Cheque
PAY00002193,CLM0003052,2025-12-18,15724.81,Completed,Bank Transfer
PAY00002194,CLM0003054,2025-02-07,72435.93,Completed,Online
PAY00002195,CLM0003055,2024-02-29,75415.7,Completed,Bank Transfer
PAY00002196,CLM0003056,2024-07-31,13774.02,Completed,Cheque
PAY00002197,CLM0003057,2025-04-24,13919.43,Completed,Bank Transfer
PAY00002198,CLM0003060,2023-12-01,14734.93,Completed,Bank Transfer
PAY00002199,CLM0003061,2024-05-23,28972.12,Completed,Bank Transfer
PAY00002200,CLM0003068,2023-10-11,12852.61,Completed,Bank Transfer
PAY00002201,CLM0003071,2024-03-21,12517.43,Completed,Bank Transfer
PAY00002202,CLM0003072,2024-10-16,23417.56,Completed,Bank Transfer
PAY00002203,CLM0003074,2025-05-18,35040.53,Completed,Bank Transfer
PAY00002204,CLM0003075,2023-10-06,4455.26,Completed,Bank Transfer
PAY00002205,CLM0003075,2023-10-06,2231.82,Completed,Online
PAY00002206,CLM0003076,2025-07-27,14788.62,Completed,Bank Transfer
PAY00002207,CLM0003077,2024-08-12,5454.78,Completed,Bank Transfer
PAY00002208,CLM0003078,2025-03-25,3402.89,Completed,Bank Transfer
PAY00002209,CLM0003079,2025-10-11,6241.78,Completed,Online
PAY00002210,CLM0003080,2022-03-17,79793.7,Completed,Bank Transfer
PAY00002211,CLM0003082,2024-02-27,8695.65,Completed,Bank Transfer
PAY00002212,CLM0003083,2025-12-28,7118.79,Completed,Bank Transfer
PAY00002213,CLM0003084,2025-12-12,41285.8,Completed,Cheque
PAY00002214,CLM0003085,2023-04-10,5561.89,Completed,Bank Transfer
PAY00002215,CLM0003085,2023-04-10,2552.93,Completed,Bank Transfer
PAY00002216,CLM0003088,2024-12-25,3764.93,Completed,Bank Transfer
PAY00002217,CLM0003090,2025-10-06,10892.59,Completed,Bank Transfer
PAY00002218,CLM0003092,2023-05-09,4464.88,Completed,Bank Transfer
PAY00002219,CLM0003093,2026-03-01,86509.62,Completed,Bank Transfer
PAY00002220,CLM0003096,2025-08-03,21913.72,Completed,Bank Transfer
PAY00002221,CLM0003097,2024-12-31,6093.77,Completed,Bank Transfer
PAY00002222,CLM0003100,2022-06-11,11573.09,Completed,Bank Transfer
PAY00002223,CLM0003101,2025-04-18,41551.01,Completed,Online
PAY00002224,CLM0003103,2025-03-11,30551.95,Completed,Bank Transfer
PAY00002225,CLM0003103,2025-03-11,7014.42,Completed,Bank Transfer
PAY00002226,CLM0003104,2022-01-23,42396.01,Completed,Bank Transfer
PAY00002227,CLM0003105,2022-10-03,9958.37,Completed,Bank Transfer
PAY00002228,CLM0003105,2022-10-03,2786.18,Completed,Bank Transfer
PAY00002229,CLM0003106,2022-03-19,16276.33,Completed,Bank Transfer
PAY00002230,CLM0003109,2024-07-25,5213.6,Completed,Online
PAY00002231,CLM0003109,2024-07-25,8729.16,Completed,Online
PAY00002232,CLM0003111,2022-11-02,4945.08,Completed,Online
PAY00002233,CLM0003112,2023-09-23,27655.21,Completed,Online
PAY00002234,CLM0003115,2022-07-19,9935.34,Completed,Bank Transfer
PAY00002235,CLM0003116,2023-02-04,10927.55,Completed,Bank Transfer
PAY00002236,CLM0003117,2024-11-08,7033.27,Completed,Bank Transfer
PAY00002237,CLM0003117,2024-11-08,6397.21,Completed,Bank Transfer
PAY00002238,CLM0003118,2026-09-01,2904.56,Completed,Online
PAY00002239,CLM0003118,2026-09-01,5222.41,Completed,Cheque
PAY00002240,CLM0003120,2024-07-05,37971.23,Completed,Bank Transfer
PAY00002241,CLM0003124,2025-04-03,1540.37,Completed,Bank Transfer
PAY00002242,CLM0003124,2025-04-03,1564.15,Completed,Bank Transfer
PAY00002243,CLM0003127,2024-09-06,70351.7,Completed,Bank Transfer
PAY00002244,CLM0003129,2022-09-12,7785.28,Completed,Bank Transfer
PAY00002245,CLM0003130,2025-07-16,11503.74,Completed,Bank Transfer
PAY00002246,CLM0003130,2025-07-16,2213.97,Completed,Bank Transfer
PAY00002247,CLM0003131,2023-09-19,79927.53,Completed,Bank Transfer
PAY00002248,CLM0003132,2022-12-13,136909.52,Completed,Bank Transfer
PAY00002249,CLM0003135,2022-09-05,24976.36,Completed,Bank Transfer
PAY00002250,CLM0003135,2022-09-05,14099.97,Completed,Bank Transfer
PAY00002251,CLM0003136,2024-09-04,117132.71,Completed,Bank Transfer
PAY00002252,CLM0003138,2025-07-15,12301.65,Completed,Bank Transfer
PAY00002253,CLM0003140,2025-10-09,5375.71,Completed,Bank Transfer
PAY00002254,CLM0003140,2025-10-09,17662.16,Completed,Bank Transfer
PAY00002255,CLM0003141,2023-12-21,389.23,Completed,Online
PAY00002256,CLM0003141,2023-12-21,68954.78,Completed,Online
PAY00002257,CLM0003142,2024-03-24,24334.97,Completed,Bank Transfer
PAY00002258,CLM0003143,2023-12-27,17297.9,Completed,Bank Transfer
PAY00002259,CLM0003144,2025-07-24,19029.14,Completed,Online
PAY00002260,CLM0003145,2026-01-16,987.07,Completed,Bank Transfer
PAY00002261,CLM0003145,2026-01-16,3752.66,Completed,Bank Transfer
PAY00002262,CLM0003146,2024-09-21,3075.76,Completed,Bank Transfer
PAY00002263,CLM0003147,2023-06-27,8486.06,Completed,Bank Transfer
PAY00002264,CLM0003147,2023-06-27,3856.11,Pending,Bank Transfer
PAY00002265,CLM0003149,2025-10-02,7725.02,Completed,Cheque
PAY00002266,CLM0003150,2022-04-07,8606.02,Completed,Bank Transfer
PAY00002267,CLM0003152,2025-09-27,2982.62,Completed,Bank Transfer
PAY00002268,CLM0003154,2025-06-13,25037.25,Completed,Bank Transfer
PAY00002269,CLM0003154,2025-06-13,4922.55,Completed,Bank Transfer
PAY00002270,CLM0003155,2022-08-20,1466.84,Completed,Online
PAY00002271,CLM0003155,2022-08-20,3888.78,Completed,Online
PAY00002272,CLM0003157,2023-06-07,26994.93,Completed,Bank Transfer
PAY00002273,CLM0003158,2023-11-07,40892.93,Completed,Bank Transfer
PAY00002274,CLM0003160,2023-07-04,6897.65,Completed,Bank Transfer
PAY00002275,CLM0003161,2022-08-28,35096.31,Completed,Bank Transfer
PAY00002276,CLM0003163,2022-07-15,11899.61,Completed,Bank Transfer
PAY00002277,CLM0003165,2024-07-27,24465.64,Completed,Bank Transfer
PAY00002278,CLM0003165,2024-07-27,19452.64,Completed,Bank Transfer
PAY00002279,CLM0003166,2022-12-05,2744.35,Completed,Cheque
PAY00002280,CLM0003169,2024-11-11,6155.43,Completed,Bank Transfer
PAY00002281,CLM0003172,2023-09-08,138817.41,Completed,Online
PAY00002282,CLM0003173,2022-05-23,10197.57,Completed,Bank Transfer
PAY00002283,CLM0003173,2022-05-23,11446.38,Completed,Bank Transfer
PAY00002284,CLM0003174,2022-09-11,1312.44,Completed,Bank Transfer
PAY00002285,CLM0003174,2022-09-11,5374.71,Completed,Bank Transfer
PAY00002286,CLM0003175,2025-03-02,766.18,Completed,Cheque
PAY00002287,CLM0003175,2025-03-02,5618.74,Pending,Bank Transfer
PAY00002288,CLM0003176,2023-12-28,6812.42,Completed,Bank Transfer
PAY00002289,CLM0003180,2025-05-25,18544.58,Completed,Bank Transfer
PAY00002290,CLM0003181,2024-09-07,7749.02,Completed,Bank Transfer
PAY00002291,CLM0003183,2024-02-12,12051.37,Completed,Bank Transfer
PAY00002292,CLM0003185,2024-11-03,1206.21,Pending,Bank Transfer
PAY00002293,CLM0003185,2024-11-03,8026.25,Completed,Cheque
PAY00002294,CLM0003191,2023-10-28,12403.41,Completed,Cheque
PAY00002295,CLM0003192,2026-02-15,19665.21,Pending,Bank Transfer
PAY00002296,CLM0003193,2023-01-26,14887.12,Completed,Cheque
PAY00002297,CLM0003194,2024-10-02,38916.55,Completed,Bank Transfer
PAY00002298,CLM0003196,2023-08-18,4421.37,Pending,Bank Transfer
PAY00002299,CLM0003198,2023-03-21,2986.59,Completed,Bank Transfer
PAY00002300,CLM0003198,2023-03-21,15194.5,Completed,Bank Transfer
PAY00002301,CLM0003199,2024-10-03,2924.82,Completed,Bank Transfer
PAY00002302,CLM0003199,2024-10-03,673.69,Completed,Online
PAY00002303,CLM0003200,2022-08-27,30299.4,Completed,Bank Transfer
PAY00002304,CLM0003200,2022-08-27,4216.01,Completed,Online
PAY00002305,CLM0003204,2023-02-15,10085.35,Completed,Online
PAY00002306,CLM0003205,2022-04-05,1846.72,Completed,Bank Transfer
PAY00002307,CLM0003205,2022-04-05,22050.24,Completed,Bank Transfer
PAY00002308,CLM0003206,2023-01-15,18634.3,Completed,Bank Transfer
PAY00002309,CLM0003207,2024-10-30,11481.16,Completed,Online
PAY00002310,CLM0003207,2024-10-30,4976.89,Completed,Bank Transfer
PAY00002311,CLM0003209,2025-08-05,9628.82,Completed,Bank Transfer
PAY00002312,CLM0003210,2025-05-04,1778.73,Completed,Bank Transfer
PAY00002313,CLM0003210,2025-05-04,31775.49,Completed,Bank Transfer
PAY00002314,CLM0003212,2025-01-30,11911.43,Completed,Bank Transfer
PAY00002315,CLM0003217,2025-03-04,12943.73,Completed,Cheque
PAY00002316,CLM0003218,2024-05-06,7486.24,Pending,Bank Transfer
PAY00002317,CLM0003218,2024-05-06,296.36,Completed,Bank Transfer
PAY00002318,CLM0003220,2025-02-18,15000.67,Pending,Bank Transfer
PAY00002319,CLM0003220,2025-02-18,79485.75,Completed,Bank Transfer
PAY00002320,CLM0003221,2024-07-12,5576.34,Completed,Bank Transfer
PAY00002321,CLM0003222,2025-04-05,18040.74,Completed,Bank Transfer
PAY00002322,CLM0003223,2025-05-06,9643.3,Completed,Bank Transfer
PAY00002323,CLM0003226,2025-12-09,4710.58,Completed,Bank Transfer
PAY00002324,CLM0003226,2025-12-09,6713.88,Pending,Bank Transfer
PAY00002325,CLM0003228,2023-04-14,4910.8,Completed,Bank Transfer
PAY00002326,CLM0003229,2023-09-12,14277.76,Completed,Bank Transfer
PAY00002327,CLM0003231,2022-07-10,9120.57,Completed,Bank Transfer
PAY00002328,CLM0003232,2024-11-11,21466.76,Pending,Bank Transfer
PAY00002329,CLM0003233,2024-01-24,26230.24,Completed,Bank Transfer
PAY00002330,CLM0003234,2023-12-18,1930,Completed,Bank Transfer
PAY00002331,CLM0003234,2023-12-18,2242.43,Completed,Online
PAY00002332,CLM0003235,2023-01-11,5727.02,Completed,Bank Transfer
PAY00002333,CLM0003236,2025-09-04,4527.46,Completed,Bank Transfer
PAY00002334,CLM0003236,2025-09-04,3547.02,Completed,Bank Transfer
PAY00002335,CLM0003240,2024-10-06,43058.21,Completed,Bank Transfer
PAY00002336,CLM0003242,2023-07-01,22466.83,Completed,Bank Transfer
PAY00002337,CLM0003242,2023-07-01,11839.23,Completed,Bank Transfer
PAY00002338,CLM0003243,2023-03-03,203.83,Completed,Bank Transfer
PAY00002339,CLM0003243,2023-03-03,5589.72,Completed,Online
PAY00002340,CLM0003244,2024-03-31,14356.28,Completed,Cheque
PAY00002341,CLM0003245,2025-07-15,12764.24,Completed,Bank Transfer
PAY00002342,CLM0003247,2026-06-01,8704.58,Completed,Bank Transfer
