Policy_ID,Customer_ID,Product_ID,Agent_ID,Policy_Start_Date,Policy_End_Date,Premium_Amount,Sum_Assured,Policy_Status,Payment_Mode,Renewal_Status,Region_ID
POL0004135,C007107,P005,A0092,2022-04-15,2023-04-15,37863.44,664310.34,Expired,Quarterly,Renewed,R006
POL0004136,C000103,P002,A0106,2022-09-08,2024-09-07,20229.58,534620.52,Active,Monthly,Renewed,R003
POL0004137,C006444,P003,A0120,2025-09-20,2027-09-20,36234.6,352096.51,Cancelled,Monthly,Renewed,R002
POL0004138,C013869,P001,A0042,2025-12-26,2026-06-24,15118.65,326959.82,Expired,Annual,Renewed,R003
POL0004139,C014477,P002,A0062,2025-03-17,2026-03-17,36311.42,963666.79,Expired,Monthly,Not Renewed,R005
POL0004140,C011372,P001,A0120,2021-07-07,2022-07-07,20724.4,364319.13,Expired,Quarterly,Not Renewed,R002
POL0004141,C014466,P001,A0022,2025-06-28,2026-06-28,11876.78,170555.86,Expired,Quarterly,Not Renewed,R006
POL0004142,C000137,P006,A0104,2023-12-13,2024-12-12,78485,2308116.59,Active,Annual,Renewed,R002
POL0004143,C005186,P002,A0079,2021-08-10,2022-08-10,30597.97,725213.89,Active,Annual,Renewed,R005
POL0004144,C013820,P005,A0131,2026-02-18,2027-02-18,41117.61,582747.73,Cancelled,Annual,Not Renewed,R002
POL0004145,C011737,P005,A0011,2021-05-20,2022-05-20,34130.68,382583.62,Expired,Annual,Not Renewed,R005
POL0004146,C004933,P004,A0109,2024-12-19,2025-12-19,8599.98,221114.61,Expired,Monthly,Not Renewed,R002
POL0004147,C010400,P003,A0076,2022-12-02,2024-12-01,32066.26,766375.01,Active,Annual,Renewed,R002
POL0004148,C011870,P002,A0135,2022-04-20,2023-04-20,20275.91,343758.62,Expired,Annual,Renewed,R004
POL0004149,C010190,P002,A0138,2024-01-27,2026-01-26,27246.13,667977.18,Expired,Annual,Not Renewed,R006
POL0004150,C004598,P006,A0077,2025-04-07,2026-04-07,44424.98,565312.31,Expired,Annual,Renewed,R003
POL0004151,C004625,P001,A0092,2025-09-10,2026-09-10,12992.75,347941.99,Expired,Annual,Not Renewed,R004
POL0004152,C007418,P003,A0073,2023-07-23,2024-07-22,37792.16,1191150.74,Active,Annual,Renewed,R006
POL0004153,C010442,P004,A0077,2021-05-13,2023-05-13,5872.08,174416.09,Active,Annual,Renewed,R006
POL0004154,C004450,P001,A0096,2023-05-14,2024-05-13,15137.63,245046.57,Cancelled,Monthly,Renewed,R003
POL0004155,C014547,P002,A0009,2024-01-20,2025-01-19,31250.98,402432.81,Expired,Annual,Not Renewed,R006
POL0004156,C013109,P001,A0076,2022-08-04,2023-08-04,26932.84,515334.5,Active,Annual,Not Renewed,R006
POL0004157,C003028,P002,A0049,2026-01-04,2026-07-03,22256.04,332313.99,Active,Annual,Not Renewed,R003
POL0004158,C009164,P002,A0092,2021-10-22,2023-10-22,17938.88,278767.63,Active,Quarterly,Not Renewed,R005
POL0004159,C013413,P001,A0015,2023-05-09,2025-05-08,18258.23,205865.81,Expired,Annual,Renewed,R004
POL0004160,C000118,P002,A0143,2025-06-02,2026-06-02,21703.16,711039.27,Active,Annual,Renewed,R005
POL0004161,C001770,P001,A0022,2024-06-12,2025-06-12,17013.98,504141.31,Expired,Annual,Not Renewed,R002
POL0004162,C011994,P006,A0073,2021-04-14,2022-04-14,81119.56,2378146.78,Active,Monthly,Renewed,R002
POL0004163,C011128,P006,A0075,2023-02-07,2024-02-07,59297.93,1596614.82,Expired,Annual,Renewed,R005
POL0004164,C013515,P006,A0116,2022-06-22,2023-06-22,47760.08,961054.27,Active,Annual,Not Renewed,R002
POL0004165,C007306,P002,A0149,2021-08-08,2023-08-08,32345.76,358687.18,Active,Annual,Not Renewed,R002
POL0004166,C003273,P006,A0015,2025-07-27,2026-07-27,68342.55,671818.06,Active,Annual,Renewed,R002
POL0004167,C007818,P002,A0133,2021-01-23,2022-01-23,27922.59,262264.88,Cancelled,Annual,Renewed,R005
POL0004168,C014880,P006,A0122,2024-04-01,2026-04-01,48338.01,1469935.2,Expired,Monthly,Not Renewed,R003
POL0004169,C008709,P002,A0029,2022-03-17,2022-09-13,26220.51,508106.56,Cancelled,Annual,Renewed,R003
POL0004170,C014044,P006,A0072,2022-12-31,2023-12-31,82892.34,1565055.53,Active,Annual,Not Renewed,R005
POL0004171,C004828,P006,A0023,2021-12-11,2022-12-11,79018.13,885350.99,Active,Annual,Renewed,R001
POL0004172,C014986,P006,A0059,2022-04-28,2024-04-27,39078.6,676219.51,Active,Monthly,Renewed,R006
POL0004173,C002314,P002,A0047,2021-07-10,2023-07-10,21041.69,687606.8,Expired,Monthly,Renewed,R001
POL0004174,C008676,P004,A0045,2023-07-20,2024-07-19,8180.05,251103.32,Expired,Annual,Renewed,R001
POL0004175,C006446,P001,A0098,2026-02-25,2027-02-25,12969.97,125821.99,Expired,Quarterly,Renewed,R001
POL0004176,C003131,P005,A0038,2025-11-25,2026-11-25,49246.93,1723370.23,Active,Annual,Not Renewed,R006
POL0004177,C003892,P003,A0130,2023-11-24,2024-11-23,40231.75,1343131.84,Active,Annual,Not Renewed,R002
POL0004178,C006911,P002,A0092,2025-10-25,2026-10-25,24000.08,712060.16,Active,Monthly,Renewed,R006
POL0004179,C012552,P006,A0039,2023-05-08,2024-05-07,42235.36,1380403.4,Active,Monthly,Renewed,R005
POL0004180,C007239,P001,A0040,2024-01-06,2024-07-04,12375.31,201225.45,Active,Monthly,Renewed,R003
POL0004181,C014577,P005,A0031,2024-05-18,2025-05-18,37517.93,771313.77,Active,Quarterly,Renewed,R001
POL0004182,C002891,P001,A0129,2025-12-25,2026-12-25,21401.31,549741.66,Expired,Annual,Not Renewed,R001
POL0004183,C010016,P004,A0042,2024-02-25,2024-08-23,7780,162704.17,Expired,Quarterly,Not Renewed,R004
POL0004184,C011252,P006,A0008,2022-03-24,2023-03-24,63852.04,556780.94,Expired,Annual,Not Renewed,R001
POL0004185,C005469,P002,A0058,2022-12-26,2023-12-26,25213.46,524619.48,Active,Annual,Renewed,R005
POL0004186,C004410,P005,A0074,2022-04-26,2023-04-26,31746.51,902602.49,Active,Monthly,Renewed,R005
POL0004187,C006087,P006,A0070,2025-06-19,2026-06-19,45352.16,877986.14,Cancelled,Annual,Renewed,R005
POL0004188,C007885,P005,A0074,2025-12-12,2026-12-12,58300.3,2007311.5,Expired,Annual,Renewed,R005
POL0004189,C004647,P002,A0138,2022-03-23,2022-09-19,30681.88,821447.41,Active,Monthly,Renewed,R002
POL0004190,C011259,P004,A0051,2022-11-19,2023-11-19,9057.23,72947.13,Active,Annual,Renewed,R001
POL0004191,C000384,P006,A0077,2024-09-26,2025-09-26,58032.79,1548405.45,Active,Annual,Not Renewed,R003
POL0004192,C011966,P001,A0137,2024-02-29,2025-02-28,13190.89,422130.65,Active,Annual,Not Renewed,R006
POL0004193,C010671,P002,A0049,2023-07-10,2024-01-06,29250.66,719153.9,Expired,Annual,Renewed,R006
POL0004194,C003694,P002,A0055,2024-12-17,2025-12-17,31886.47,802319.08,Active,Monthly,Not Renewed,R003
POL0004195,C000883,P003,A0121,2024-11-02,2025-11-02,37454.55,327234.26,Expired,Annual,Renewed,R002
POL0004196,C002291,P006,A0035,2022-01-28,2023-01-28,82554.92,1748940.19,Active,Annual,Renewed,R006
POL0004197,C004515,P001,A0126,2024-03-23,2025-03-23,19900.86,379616.36,Active,Monthly,Not Renewed,R001
POL0004198,C012144,P005,A0020,2025-07-14,2026-07-14,41906.25,1069077.91,Expired,Monthly,Renewed,R003
POL0004199,C008410,P002,A0147,2022-02-04,2023-02-04,35049.72,301561.45,Expired,Monthly,Renewed,R001
POL0004200,C003289,P002,A0133,2021-12-18,2022-12-18,16916.75,458354.26,Expired,Annual,Renewed,R002
POL0004201,C010418,P004,A0149,2022-12-04,2023-12-04,6313.22,205382.56,Expired,Quarterly,Renewed,R005
POL0004202,C011561,P005,A0072,2025-04-14,2026-04-14,60573.48,1566072.09,Active,Annual,Renewed,R002
POL0004203,C013389,P003,A0089,2025-05-20,2026-05-20,38182.92,325342.75,Active,Monthly,Not Renewed,R003
POL0004204,C001193,P001,A0006,2023-10-20,2024-10-19,13753.05,322690.98,Active,Annual,Renewed,R004
POL0004205,C012288,P005,A0125,2024-02-05,2025-02-04,29638.88,1026631.77,Expired,Monthly,Renewed,R005
POL0004206,C008969,P005,A0064,2023-07-11,2024-07-10,56234.33,1041450.71,Expired,Monthly,Renewed,R004
POL0004207,C002599,P001,A0142,2021-06-08,2022-06-08,19736.64,450055.7,Expired,Monthly,Renewed,R006
POL0004208,C003166,P003,A0117,2022-12-22,2023-12-22,34754.97,939957.7,Active,Monthly,Renewed,R001
POL0004209,C013425,P006,A0127,2025-05-16,2026-05-16,84346.29,1787185.59,Cancelled,Monthly,Not Renewed,R006
POL0004210,C010939,P001,A0096,2025-03-18,2026-03-18,14483.65,357354.9,Active,Quarterly,Renewed,R001
POL0004211,C004852,P002,A0027,2026-02-24,2028-02-24,25024.82,474064.22,Active,Monthly,Renewed,R006
POL0004212,C013975,P001,A0043,2025-06-14,2026-06-14,24975.17,401055.17,Expired,Monthly,Renewed,R005
POL0004213,C004633,P002,A0137,2023-01-13,2025-01-12,35479.21,1180833.74,Cancelled,Quarterly,Renewed,R004
POL0004214,C014491,P002,A0129,2021-01-12,2022-01-12,22695.28,224415.54,Active,Monthly,Renewed,R003
POL0004215,C006854,P005,A0141,2025-06-28,2026-06-28,57098.82,1558517.28,Active,Quarterly,Not Renewed,R003
POL0004216,C012808,P001,A0042,2025-06-16,2025-12-13,15166.32,507849.48,Active,Quarterly,Renewed,R002
POL0004217,C002599,P002,A0111,2024-01-06,2024-07-04,16201.9,361633.83,Expired,Annual,Not Renewed,R001
POL0004218,C012259,P001,A0081,2024-02-29,2025-02-28,13267.99,185133.33,Active,Annual,Not Renewed,R003
POL0004219,C008865,P003,A0104,2021-10-15,2022-10-15,30408.65,448708.35,Active,Annual,Not Renewed,R004
POL0004220,C004844,P001,A0070,2025-07-22,2026-07-22,16269.03,158368.43,Active,Monthly,Not Renewed,R004
POL0004221,C004280,P002,A0132,2025-03-30,2026-03-30,25986.91,264934.24,Cancelled,Annual,Renewed,R001
POL0004222,C001559,P004,A0061,2023-07-29,2025-07-28,9298.64,225564.56,Active,Quarterly,Not Renewed,R001
POL0004223,C011555,P001,A0012,2025-01-26,2026-01-26,19858.87,233003.27,Cancelled,Annual,Renewed,R004
POL0004224,C014404,P002,A0080,2024-02-22,2026-02-21,30014.52,1023797.9,Expired,Monthly,Renewed,R006
POL0004225,C001677,P002,A0069,2022-09-21,2023-09-21,21038.39,673979.78,Expired,Annual,Renewed,R002
POL0004226,C005265,P002,A0147,2022-11-11,2024-11-10,23421.42,488867.33,Expired,Annual,Not Renewed,R006
POL0004227,C002600,P002,A0091,2021-04-25,2023-04-25,27715.33,515084.21,Active,Quarterly,Renewed,R002
POL0004228,C001654,P001,A0026,2022-02-16,2022-08-15,25113.37,820985.35,Expired,Annual,Renewed,R005
POL0004229,C001868,P001,A0042,2024-03-09,2025-03-09,24513.44,740340.7,Active,Annual,Renewed,R005
POL0004230,C003317,P001,A0081,2021-02-26,2022-02-26,15998.38,379919.13,Expired,Annual,Renewed,R002
POL0004231,C007462,P006,A0026,2025-12-10,2026-12-10,53231.33,1333900.09,Active,Annual,Not Renewed,R001
POL0004232,C000608,P006,A0004,2023-03-13,2024-03-12,75120.74,1929805.18,Expired,Monthly,Renewed,R003
POL0004233,C000065,P001,A0003,2021-12-31,2022-06-29,19841.16,259036.32,Cancelled,Annual,Renewed,R003
POL0004234,C014063,P001,A0013,2021-06-23,2022-06-23,21672.31,565462.58,Active,Quarterly,Renewed,R005
POL0004235,C013281,P005,A0131,2024-04-28,2025-04-28,49936.85,1088957.94,Active,Monthly,Renewed,R005
POL0004236,C002101,P001,A0091,2024-07-16,2025-07-16,19643.35,332739.71,Expired,Quarterly,Renewed,R003
POL0004237,C007287,P002,A0148,2024-07-15,2025-07-15,30494.31,647661.31,Active,Annual,Not Renewed,R005
POL0004238,C014218,P001,A0074,2025-02-16,2026-02-16,25267.78,603343.5,Active,Annual,Renewed,R006
POL0004239,C003278,P001,A0117,2023-12-13,2024-06-10,19259.96,368041.63,Active,Annual,Not Renewed,R003
POL0004240,C001610,P003,A0071,2023-11-21,2024-11-20,40528.89,717395.57,Active,Monthly,Renewed,R004
POL0004241,C007681,P004,A0037,2026-01-21,2027-01-21,10828.44,194870.18,Expired,Monthly,Renewed,R004
POL0004242,C008024,P001,A0010,2023-05-29,2024-05-28,19708.03,484845.44,Expired,Annual,Not Renewed,R004
POL0004243,C000584,P002,A0022,2025-01-14,2025-07-13,23083.66,622841.03,Active,Annual,Renewed,R005
POL0004244,C012971,P003,A0083,2024-02-14,2025-02-13,36892.3,706367.34,Active,Annual,Renewed,R005
POL0004245,C012902,P006,A0036,2024-02-20,2025-02-19,49615.88,1715202.01,Expired,Quarterly,Renewed,R002
POL0004246,C001042,P006,A0145,2025-01-27,2026-01-27,55274.17,1836582.01,Active,Annual,Renewed,R002
POL0004247,C010949,P002,A0134,2024-09-07,2025-09-07,31811.71,600034.37,Active,Monthly,Renewed,R006
POL0004248,C001147,P001,A0135,2025-11-21,2026-11-21,16065.41,455856.93,Active,Quarterly,Not Renewed,R006
POL0004249,C007976,P003,A0047,2023-10-23,2025-10-22,35919.7,836449.12,Active,Annual,Renewed,R006
POL0004250,C011326,P001,A0115,2021-05-02,2022-05-02,27030.31,739586.93,Expired,Annual,Not Renewed,R002
POL0004251,C004859,P001,A0147,2021-02-16,2022-02-16,21745.44,365308.58,Active,Annual,Renewed,R004
POL0004252,C014351,P002,A0091,2022-07-14,2023-07-14,33549.58,954650.56,Active,Quarterly,Not Renewed,R006
POL0004253,C005573,P001,A0051,2025-02-14,2026-02-14,16684.39,242863.76,Active,Quarterly,Renewed,R005
POL0004254,C006204,P002,A0092,2024-10-02,2026-10-02,34433.23,385418.28,Active,Annual,Renewed,R003
POL0004255,C013782,P001,A0070,2024-06-26,2026-06-26,20898.07,169349.4,Expired,Annual,Not Renewed,R002
POL0004256,C004315,P001,A0100,2022-10-28,2024-10-27,18914.45,194816.49,Expired,Annual,Not Renewed,R004
POL0004257,C004514,P001,A0051,2025-12-08,2026-12-08,15638.9,425006.37,Cancelled,Annual,Renewed,R004
POL0004258,C008099,P002,A0141,2024-12-21,2025-12-21,23132.79,610942.3,Expired,Monthly,Renewed,R004
POL0004259,C003289,P001,A0069,2022-06-18,2023-06-18,12701.81,250056.64,Active,Annual,Not Renewed,R002
POL0004260,C005053,P003,A0034,2022-03-27,2023-03-27,31725.67,625979.72,Expired,Annual,Not Renewed,R004
POL0004261,C008251,P001,A0099,2022-12-15,2023-12-15,13588.41,339806.9,Active,Annual,Renewed,R005
POL0004262,C011650,P001,A0149,2021-12-30,2022-06-28,22785.41,610770.17,Expired,Quarterly,Renewed,R002
POL0004263,C013056,P002,A0025,2022-02-21,2023-02-21,19070.51,395088.46,Cancelled,Quarterly,Renewed,R003
POL0004264,C005783,P004,A0117,2024-09-06,2025-09-06,6963.45,188858.17,Active,Annual,Renewed,R005
POL0004265,C011413,P002,A0120,2024-10-08,2025-10-08,18722.4,155838.33,Expired,Annual,Renewed,R002
POL0004266,C010757,P003,A0042,2022-01-18,2022-07-17,32946.68,1056168.6,Cancelled,Annual,Not Renewed,R003
POL0004267,C004476,P002,A0078,2024-05-15,2025-05-15,17847.6,163711.86,Active,Annual,Renewed,R002
POL0004268,C010459,P001,A0120,2022-07-16,2023-07-16,15939.82,316275.57,Cancelled,Annual,Not Renewed,R001
POL0004269,C001426,P004,A0010,2025-03-26,2026-03-26,5203.4,57065.76,Expired,Annual,Renewed,R004
POL0004270,C014370,P002,A0115,2021-01-30,2023-01-30,26278.17,235784.77,Active,Annual,Renewed,R003
POL0004271,C003172,P003,A0070,2025-10-07,2026-10-07,30475.54,970949.44,Active,Quarterly,Not Renewed,R004
POL0004272,C004718,P002,A0127,2023-08-02,2024-01-29,20820.76,618172.33,Active,Monthly,Renewed,R005
POL0004273,C004582,P006,A0026,2024-06-07,2025-06-07,57526.64,1418589.06,Active,Annual,Renewed,R004
POL0004274,C014875,P001,A0057,2024-04-25,2025-04-25,16748.85,288336.88,Expired,Annual,Renewed,R003
POL0004275,C010621,P001,A0002,2025-06-14,2026-06-14,19267.81,431244.92,Active,Quarterly,Renewed,R005
POL0004276,C011059,P002,A0121,2021-01-25,2021-07-24,23841.78,763795.41,Active,Annual,Renewed,R005
POL0004277,C009116,P001,A0136,2025-02-13,2026-02-13,24188.13,333530.74,Expired,Monthly,Not Renewed,R004
POL0004278,C006223,P006,A0142,2024-10-17,2025-04-15,77824.01,2291567.54,Expired,Annual,Renewed,R003
POL0004279,C002047,P004,A0144,2021-01-15,2023-01-15,5020.26,68310.21,Expired,Annual,Renewed,R002
POL0004280,C012883,P001,A0055,2025-10-20,2026-10-20,20376.9,626860.84,Active,Monthly,Not Renewed,R002
POL0004281,C006801,P003,A0069,2024-12-30,2026-12-30,22603.14,731782.42,Expired,Quarterly,Not Renewed,R005
POL0004282,C011233,P001,A0020,2023-12-22,2024-12-21,27068.33,612725.06,Active,Quarterly,Not Renewed,R006
POL0004283,C008577,P005,A0052,2024-04-19,2025-04-19,36466.14,1123097.37,Active,Annual,Not Renewed,R001
POL0004284,C002075,P001,,2023-09-13,2024-09-12,21540.78,598344.03,Expired,Annual,Renewed,R004
POL0004285,C014395,P006,A0085,2024-06-23,2026-06-23,44900.32,1550364.35,Active,Annual,Renewed,R006
POL0004286,C002506,P002,A0057,2022-11-29,2023-11-29,20838.11,263229.58,Expired,Quarterly,Renewed,R005
POL0004287,C000807,P001,A0090,2025-11-08,2026-11-08,12322.07,250854.13,Active,Monthly,Renewed,R006
POL0004288,C005942,P001,A0092,2022-09-13,2024-09-12,20481.95,295475.68,Active,Annual,Renewed,R004
POL0004289,C010954,P004,A0131,2024-11-25,2025-11-25,5062.51,128761.99,Expired,Monthly,Not Renewed,R006
POL0004290,C007008,P003,A0054,2021-04-04,2023-04-04,30640.06,648099.17,Active,Annual,Renewed,R003
POL0004291,C002998,P004,A0090,2023-10-08,2024-10-07,7419.43,164277.87,Expired,Monthly,Renewed,R005
POL0004292,C008149,P003,A0066,2025-12-13,2026-12-13,43063.49,697421.61,Active,Quarterly,Renewed,R004
POL0004293,C009801,P003,A0111,2023-01-16,2023-07-15,37025.88,996074.9,Expired,Annual,Renewed,R003
POL0004294,C011890,P001,A0040,2024-05-12,2025-05-12,18270.56,392520.75,Active,Annual,Renewed,R006
POL0004295,C003602,P003,A0044,2024-06-05,2025-06-05,41561.61,387588.51,Active,Annual,Renewed,R004
POL0004296,C007429,P006,A0085,2022-10-15,2023-10-15,59880.22,1944333.73,Cancelled,Quarterly,Not Renewed,R001
POL0004297,C008110,P004,A0069,2024-10-04,2026-10-04,6389.4,87389.11,Active,Monthly,Renewed,R004
POL0004298,C000470,P001,A0103,2022-12-10,2023-12-10,21732.57,636620.45,Active,Annual,Renewed,R004
POL0004299,C004174,P002,A0040,2025-05-11,2026-05-11,28606.96,897963.65,Active,Annual,Renewed,R002
POL0004300,C007776,P004,A0132,2023-03-08,2023-09-04,6687.38,121533.37,Active,Quarterly,Not Renewed,R003
POL0004301,C008048,P001,A0041,2022-05-07,2022-11-03,16719.87,547651.47,Active,Annual,Renewed,R002
POL0004302,C006560,P001,A0026,2021-12-09,2022-12-09,19949.66,597405.05,Active,Annual,Not Renewed,R006
POL0004303,C011340,P001,A0079,2022-05-01,2023-05-01,16862.29,482889.44,Expired,Monthly,Renewed,R006
POL0004304,C007038,P001,A0137,2026-01-09,2027-01-09,17271.43,501884.91,Expired,Monthly,Renewed,R001
POL0004305,C010437,P002,A0079,2022-02-12,2023-02-12,20615.78,409081.74,Active,Annual,Renewed,R003
POL0004306,C003444,P003,A0095,2025-12-20,2026-12-20,28357.53,520010.8,Active,Annual,Not Renewed,R002
POL0004307,C002524,P002,A0039,2022-09-09,2023-09-09,23838.97,479487.49,Expired,Quarterly,Renewed,R004
POL0004308,C006556,P001,A0110,2023-08-30,2025-08-29,21764.61,595016.48,Cancelled,Annual,Renewed,R001
POL0004309,C005853,P001,A0024,2024-03-14,2025-03-14,17362.03,253343.87,Expired,Monthly,Renewed,R001
POL0004310,C012666,P001,A0082,2023-01-06,2024-01-06,15743.29,344044.51,Active,Annual,Renewed,R003
POL0004311,C002290,P003,A0049,2024-07-26,2025-01-22,49570.41,1020947.98,Active,Monthly,Renewed,R006
POL0004312,C008418,P002,A0054,2026-02-05,2027-02-05,28130.92,577487.38,Expired,Quarterly,Not Renewed,R002
POL0004313,C010129,P001,A0060,2025-04-24,2026-04-24,22836.73,560843.23,Expired,Annual,Not Renewed,R006
POL0004314,C000822,P002,A0022,2025-11-29,2026-05-28,36038.18,1254801.17,Expired,Annual,Not Renewed,R005
POL0004315,C004750,P002,A0002,2022-03-10,2022-09-06,24085.21,810191.98,Cancelled,Monthly,Renewed,R006
POL0004316,C001704,P001,A0093,2025-10-03,2026-10-03,12807.63,415938.76,Expired,Annual,Renewed,R002
POL0004317,C006352,P001,A0095,2025-05-22,2026-05-22,15452.8,184827.64,Active,Monthly,Renewed,R002
POL0004318,C007771,P005,A0001,2022-09-09,2023-09-09,50078.65,1196952.22,Expired,Monthly,Renewed,R001
POL0004319,C010638,P001,A0046,2021-08-02,2022-08-02,24476.8,541365.41,Active,Annual,Renewed,R006
POL0004320,C007020,P002,A0040,2025-11-22,2026-11-22,32894.25,1039050.63,Active,Annual,Renewed,R005
POL0004321,C003079,P006,A0007,2021-04-10,2022-04-10,65857.47,1774557.47,Active,Monthly,Renewed,R003
POL0004322,C014163,P002,A0143,2022-11-18,2023-11-18,22389.61,703789.26,Active,Annual,Renewed,R005
POL0004323,C000402,P002,A0108,2025-02-26,2026-02-26,33088.01,401310.57,Active,Quarterly,Renewed,R006
POL0004324,C006646,P001,A0009,2022-10-13,2023-10-13,23996.54,714001.67,Expired,Monthly,Not Renewed,R002
POL0004325,C002781,P001,A0024,2024-08-11,2025-08-11,21141.41,697797.66,Active,Annual,Renewed,R004
POL0004326,C014680,P003,A0081,2023-12-06,2024-12-05,32120.95,718478.21,Expired,Annual,Renewed,R003
POL0004327,C002440,P004,A0107,2026-01-29,2027-01-29,10627.96,285341.64,Active,Quarterly,Not Renewed,R001
POL0004328,C000867,P001,A0145,2021-02-08,2022-02-08,13455.78,424425.15,Cancelled,Annual,Renewed,R004
POL0004329,C011691,P002,A0133,2022-10-14,2023-10-14,35697.64,639630.14,Active,Annual,Renewed,R001
POL0004330,C001252,P004,A0031,2025-07-26,2026-07-26,8436.29,149032.45,Active,Quarterly,Renewed,R005
POL0004331,C006271,P002,A0066,2021-08-31,2022-02-27,27667.36,757177.6,Active,Monthly,Renewed,R004
POL0004332,C000806,P006,A0111,2022-07-18,2023-07-18,78248.54,2098411.41,Active,Annual,Renewed,R005
POL0004333,C013898,P002,A0135,2024-11-14,2025-11-14,25011.53,472115.39,Expired,Annual,Renewed,R001
POL0004334,C000951,P001,A0011,2024-07-02,2025-07-02,25318.01,349777.76,Expired,Annual,Renewed,R004
POL0004335,C009906,P006,A0027,2025-09-15,2026-09-15,55338.17,1095916.87,Active,Annual,Renewed,R006
POL0004336,C005809,P004,A0039,2022-09-04,2023-09-04,5375.69,81272.95,Active,Annual,Not Renewed,R005
POL0004337,C012522,P004,A0095,2022-08-14,2023-08-14,7176.66,167468.39,Expired,Monthly,Renewed,R004
POL0004338,C007198,P002,A0032,2021-05-23,2022-05-23,36636.48,767517.36,Active,Annual,Renewed,R001
POL0004339,C008592,P001,A0077,2023-07-25,2024-01-21,21111.11,385343.39,Expired,Monthly,Renewed,R006
